4-20-2023 15:17:05-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.7.2\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
4-20-2023 16:16:42-debug: Process: heapTotal 214.70MB heapUsed 194.49MB rss 168.61MB
4-20-2023 16:16:42-debug: Fill script data to settings start13%
4-20-2023 16:16:42-debug: // ---- build task Fill script data to settings ----
4-20-2023 16:16:42-debug: // ---- build task Fill script data to settings ---- (1ms)
4-20-2023 16:16:42-debug: run build task Fill script data to settings success in 1 ms √13%
4-20-2023 16:16:42-debug: Fill scene data to settings start13%
4-20-2023 16:16:42-debug: // ---- build task Fill scene data to settings ----
4-20-2023 16:16:42-debug: Process: heapTotal 214.70MB heapUsed 194.52MB rss 168.64MB
4-20-2023 16:16:42-debug: // ---- build task Fill scene data to settings ---- (2ms)
4-20-2023 16:16:42-debug: run build task Fill scene data to settings success in 2 ms √14%
4-20-2023 16:16:42-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
4-20-2023 16:16:42-debug: Process: heapTotal 214.70MB heapUsed 194.55MB rss 168.67MB
4-20-2023 16:16:42-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
4-20-2023 16:16:42-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
4-20-2023 16:16:42-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
4-20-2023 16:16:42-debug: Generate md5AssetsMap from suffixMap to settings start14%
4-20-2023 16:16:42-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 16:16:42-debug: Process: heapTotal 214.70MB heapUsed 194.58MB rss 168.71MB
4-20-2023 16:16:42-debug: options.md5Cache is false.
4-20-2023 16:16:42-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
4-20-2023 16:16:42-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
4-20-2023 16:17:02-debug: start refresh asset from C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\folder...
4-20-2023 16:17:02-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\folderbackground: #aaff85; color: #000;color: #000;
4-20-2023 16:17:02-debug: refresh asset C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script success
4-20-2023 16:17:02-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scriptbackground: #aaff85; color: #000;color: #000;
4-20-2023 16:17:06-debug: start remove asset C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\folder...
4-20-2023 16:17:06-debug: refresh db internal success
4-20-2023 16:17:06-debug: %cDestroy%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\folderbackground: #ffb8b8; color: #000;color: #000;
4-20-2023 16:17:06-debug: start refresh asset from C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\folder...
4-20-2023 16:17:06-debug: refresh asset C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script success
4-20-2023 16:17:06-debug: remove asset C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\folder success
4-20-2023 16:17:06-debug: asset-db:worker-effect-data-processing (169ms)
4-20-2023 16:17:06-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scriptbackground: #aaff85; color: #000;color: #000;
4-20-2023 16:17:06-debug: refresh db assets success
4-20-2023 16:17:06-debug: asset-db:refresh-all-database (243ms)
4-20-2023 16:17:14-debug: start refresh asset from C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\LevelMenu.ts...
4-20-2023 16:17:14-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\LevelMenu.tsbackground: #aaff85; color: #000;color: #000;
4-20-2023 16:17:14-debug: refresh asset C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script success
4-20-2023 16:17:15-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scriptbackground: #aaff85; color: #000;color: #000;
4-20-2023 16:17:15-debug: Query all assets info in project
4-20-2023 16:17:15-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 16:17:15-debug:   Number of all scripts: 8
4-20-2023 16:17:15-debug:   Number of other assets: 323
4-20-2023 16:17:15-debug: Query asset bundle start0%
4-20-2023 16:17:15-debug: // ---- build task Query asset bundle ----
4-20-2023 16:17:15-debug: BuildAssetLibrary query-assets with assets 473
4-20-2023 16:17:15-debug: Process: heapTotal 229.55MB heapUsed 206.80MB rss 185.17MB
4-20-2023 16:17:15-debug:   Number of all scenes: 3
4-20-2023 16:17:15-debug: // ---- build task Query asset bundle ---- (11ms)
4-20-2023 16:17:15-debug: run build task Query asset bundle success in 11 ms √3%
4-20-2023 16:17:15-debug: Query and organize assets start3%
4-20-2023 16:17:15-debug: // ---- build task Query and organize assets ----
4-20-2023 16:17:15-debug: Process: heapTotal 221.80MB heapUsed 204.03MB rss 177.71MB
4-20-2023 16:17:15-debug: init bundle assets
4-20-2023 16:17:15-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 16:17:15-debug: Number of scenes: 3
4-20-2023 16:17:15-debug: // ---- build task Query and organize assets ---- (5ms)
4-20-2023 16:17:15-debug: run build task Query and organize assets success in 5 ms √7%
4-20-2023 16:17:15-debug: // ---- build task Organize scripts ----
4-20-2023 16:17:15-debug: Organize scripts start7%
4-20-2023 16:17:15-debug: Process: heapTotal 221.80MB heapUsed 203.22MB rss 176.92MB
4-20-2023 16:17:15-debug: sort script group...
4-20-2023 16:17:15-debug: Init settings and config start10%
4-20-2023 16:17:15-debug: run build task Organize scripts success in 1 ms √10%
4-20-2023 16:17:15-debug: Process: heapTotal 221.80MB heapUsed 203.25MB rss 176.94MB
4-20-2023 16:17:15-debug: // ---- build task Organize scripts ---- (1ms)
4-20-2023 16:17:15-debug: // ---- build task Init settings and config ----
4-20-2023 16:17:15-debug: // ---- build task Init settings and config ---- (1ms)
4-20-2023 16:17:15-debug: run build task Init settings and config success in 1 ms √11%
4-20-2023 16:17:15-debug: builder.tasks.settings.macro does not defined in i18n
4-20-2023 16:17:15-debug: builder.tasks.settings.macro start11%
4-20-2023 16:17:15-debug: // ---- build task builder.tasks.settings.macro ----
4-20-2023 16:17:15-debug: Process: heapTotal 221.80MB heapUsed 203.29MB rss 176.91MB
4-20-2023 16:17:15-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
4-20-2023 16:17:15-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
4-20-2023 16:17:15-debug: Process: heapTotal 221.80MB heapUsed 203.32MB rss 176.91MB
4-20-2023 16:17:15-debug: // ---- build task Sort some build options to settings.json ----
4-20-2023 16:17:15-debug: Sort some build options to settings.json start11%
4-20-2023 16:17:15-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
4-20-2023 16:17:15-debug: run build task Sort some build options to settings.json success in 3 ms √12%
4-20-2023 16:17:15-debug: Process: heapTotal 221.80MB heapUsed 203.39MB rss 177.00MB
4-20-2023 16:17:15-debug: custom joint texture layouts start12%
4-20-2023 16:17:15-debug: // ---- build task custom joint texture layouts ----
4-20-2023 16:17:15-debug: run build task custom joint texture layouts success in 1 ms √12%
4-20-2023 16:17:15-debug: custom joint physics start12%
4-20-2023 16:17:15-debug: Process: heapTotal 221.80MB heapUsed 203.42MB rss 177.03MB
4-20-2023 16:17:15-debug: // ---- build task custom joint physics ----
4-20-2023 16:17:15-debug: // ---- build task custom joint texture layouts ---- (1ms)
4-20-2023 16:17:15-debug: // ---- build task custom joint physics ---- (1ms)
4-20-2023 16:17:15-debug: run build task custom joint physics success in 1 ms √13%
4-20-2023 16:17:15-debug: // ---- build task Fill script data to settings ----
4-20-2023 16:17:15-debug: Fill script data to settings start13%
4-20-2023 16:17:15-debug: Process: heapTotal 221.80MB heapUsed 203.45MB rss 177.05MB
4-20-2023 16:17:15-debug: // ---- build task Fill script data to settings ---- (1ms)
4-20-2023 16:17:15-debug: run build task Fill script data to settings success in 1 ms √13%
4-20-2023 16:17:15-debug: Fill scene data to settings start13%
4-20-2023 16:17:15-debug: Process: heapTotal 221.80MB heapUsed 203.47MB rss 177.09MB
4-20-2023 16:17:15-debug: // ---- build task Fill scene data to settings ----
4-20-2023 16:17:15-debug: // ---- build task Fill scene data to settings ---- (1ms)
4-20-2023 16:17:15-debug: run build task Fill scene data to settings success in 1 ms √14%
4-20-2023 16:17:15-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
4-20-2023 16:17:15-debug: Process: heapTotal 221.80MB heapUsed 203.50MB rss 177.11MB
4-20-2023 16:17:15-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
4-20-2023 16:17:15-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
4-20-2023 16:17:15-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
4-20-2023 16:17:15-debug: Generate md5AssetsMap from suffixMap to settings start14%
4-20-2023 16:17:15-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 16:17:15-debug: Process: heapTotal 221.80MB heapUsed 203.53MB rss 177.15MB
4-20-2023 16:17:15-debug: options.md5Cache is false.
4-20-2023 16:17:15-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (2ms)
4-20-2023 16:17:15-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 2 ms √15%
4-20-2023 16:17:22-debug: start refresh asset from C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\LevelModel.ts...
4-20-2023 16:17:22-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\LevelModel.tsbackground: #aaff85; color: #000;color: #000;
4-20-2023 16:17:22-debug: refresh asset C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script success
4-20-2023 16:17:22-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scriptbackground: #aaff85; color: #000;color: #000;
4-20-2023 16:17:22-debug: Query all assets info in project
4-20-2023 16:17:22-debug: BuildAssetLibrary query-assets with assets 474
4-20-2023 16:17:22-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 16:17:22-debug:   Number of all scenes: 3
4-20-2023 16:17:22-debug:   Number of all scripts: 9
4-20-2023 16:17:22-debug:   Number of other assets: 323
4-20-2023 16:17:22-debug: // ---- build task Query asset bundle ----
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 203.51MB rss 177.22MB
4-20-2023 16:17:22-debug: Query asset bundle start0%
4-20-2023 16:17:22-debug: // ---- build task Query asset bundle ---- (10ms)
4-20-2023 16:17:22-debug: run build task Query asset bundle success in 10 ms √3%
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 203.73MB rss 176.98MB
4-20-2023 16:17:22-debug: init bundle assets
4-20-2023 16:17:22-debug: // ---- build task Query and organize assets ----
4-20-2023 16:17:22-debug: Query and organize assets start3%
4-20-2023 16:17:22-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 16:17:22-debug: Number of scenes: 3
4-20-2023 16:17:22-debug: run build task Query and organize assets success in 5 ms √7%
4-20-2023 16:17:22-debug: Organize scripts start7%
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 203.84MB rss 176.95MB
4-20-2023 16:17:22-debug: // ---- build task Organize scripts ----
4-20-2023 16:17:22-debug: // ---- build task Query and organize assets ---- (5ms)
4-20-2023 16:17:22-debug: sort script group...
4-20-2023 16:17:22-debug: // ---- build task Organize scripts ---- (1ms)
4-20-2023 16:17:22-debug: run build task Organize scripts success in 1 ms √10%
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 203.88MB rss 177.00MB
4-20-2023 16:17:22-debug: // ---- build task Init settings and config ----
4-20-2023 16:17:22-debug: Init settings and config start10%
4-20-2023 16:17:22-debug: // ---- build task Init settings and config ---- (2ms)
4-20-2023 16:17:22-debug: run build task Init settings and config success in 2 ms √11%
4-20-2023 16:17:22-debug: builder.tasks.settings.macro start11%
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 203.92MB rss 176.96MB
4-20-2023 16:17:22-debug: builder.tasks.settings.macro does not defined in i18n
4-20-2023 16:17:22-debug: // ---- build task builder.tasks.settings.macro ----
4-20-2023 16:17:22-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
4-20-2023 16:17:22-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
4-20-2023 16:17:22-debug: Sort some build options to settings.json start11%
4-20-2023 16:17:22-debug: // ---- build task Sort some build options to settings.json ----
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 203.95MB rss 177.00MB
4-20-2023 16:17:22-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
4-20-2023 16:17:22-debug: run build task Sort some build options to settings.json success in 3 ms √12%
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 204.02MB rss 177.07MB
4-20-2023 16:17:22-debug: // ---- build task custom joint texture layouts ----
4-20-2023 16:17:22-debug: custom joint texture layouts start12%
4-20-2023 16:17:22-debug: // ---- build task custom joint texture layouts ---- (4ms)
4-20-2023 16:17:22-debug: run build task custom joint texture layouts success in 4 ms √12%
4-20-2023 16:17:22-debug: custom joint physics start12%
4-20-2023 16:17:22-debug: // ---- build task custom joint physics ----
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 204.05MB rss 177.10MB
4-20-2023 16:17:22-debug: // ---- build task custom joint physics ---- (1ms)
4-20-2023 16:17:22-debug: Fill script data to settings start13%
4-20-2023 16:17:22-debug: // ---- build task Fill script data to settings ----
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 204.08MB rss 177.13MB
4-20-2023 16:17:22-debug: run build task custom joint physics success in 1 ms √13%
4-20-2023 16:17:22-debug: // ---- build task Fill script data to settings ---- (1ms)
4-20-2023 16:17:22-debug: run build task Fill script data to settings success in 1 ms √13%
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 204.11MB rss 177.16MB
4-20-2023 16:17:22-debug: // ---- build task Fill scene data to settings ----
4-20-2023 16:17:22-debug: Fill scene data to settings start13%
4-20-2023 16:17:22-debug: run build task Fill scene data to settings success in 0 ms √14%
4-20-2023 16:17:22-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
4-20-2023 16:17:22-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 204.13MB rss 177.18MB
4-20-2023 16:17:22-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
4-20-2023 16:17:22-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
4-20-2023 16:17:22-debug: Process: heapTotal 221.80MB heapUsed 204.17MB rss 177.23MB
4-20-2023 16:17:22-debug: Generate md5AssetsMap from suffixMap to settings start14%
4-20-2023 16:17:22-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 16:17:22-debug: options.md5Cache is false.
4-20-2023 16:17:22-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (2ms)
4-20-2023 16:17:22-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 2 ms √15%
4-20-2023 16:17:35-debug: start refresh asset from C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\LevelController.ts...
4-20-2023 16:17:35-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script\LevelController.tsbackground: #aaff85; color: #000;color: #000;
4-20-2023 16:17:35-debug: refresh asset C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Script success
4-20-2023 16:17:35-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scriptbackground: #aaff85; color: #000;color: #000;
4-20-2023 16:17:36-debug: Query all assets info in project
4-20-2023 16:17:36-debug: BuildAssetLibrary query-assets with assets 475
4-20-2023 16:17:36-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 16:17:36-debug:   Number of all scripts: 10
4-20-2023 16:17:36-debug:   Number of other assets: 323
4-20-2023 16:17:36-debug: // ---- build task Query asset bundle ----
4-20-2023 16:17:36-debug: Query asset bundle start0%
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.26MB rss 177.03MB
4-20-2023 16:17:36-debug:   Number of all scenes: 3
4-20-2023 16:17:36-debug: // ---- build task Query asset bundle ---- (9ms)
4-20-2023 16:17:36-debug: run build task Query asset bundle success in 9 ms √3%
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.44MB rss 177.07MB
4-20-2023 16:17:36-debug: init bundle assets
4-20-2023 16:17:36-debug: Query and organize assets start3%
4-20-2023 16:17:36-debug: // ---- build task Query and organize assets ----
4-20-2023 16:17:36-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 16:17:36-debug: Number of scenes: 3
4-20-2023 16:17:36-debug: run build task Query and organize assets success in 5 ms √7%
4-20-2023 16:17:36-debug: Organize scripts start7%
4-20-2023 16:17:36-debug: // ---- build task Query and organize assets ---- (5ms)
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.56MB rss 177.20MB
4-20-2023 16:17:36-debug: sort script group...
4-20-2023 16:17:36-debug: // ---- build task Organize scripts ----
4-20-2023 16:17:36-debug: // ---- build task Organize scripts ---- (1ms)
4-20-2023 16:17:36-debug: run build task Organize scripts success in 1 ms √10%
4-20-2023 16:17:36-debug: // ---- build task Init settings and config ----
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.59MB rss 177.23MB
4-20-2023 16:17:36-debug: Init settings and config start10%
4-20-2023 16:17:36-debug: // ---- build task Init settings and config ---- (1ms)
4-20-2023 16:17:36-debug: builder.tasks.settings.macro start11%
4-20-2023 16:17:36-debug: builder.tasks.settings.macro does not defined in i18n
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.63MB rss 177.20MB
4-20-2023 16:17:36-debug: run build task Init settings and config success in 1 ms √11%
4-20-2023 16:17:36-debug: // ---- build task builder.tasks.settings.macro ----
4-20-2023 16:17:36-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
4-20-2023 16:17:36-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
4-20-2023 16:17:36-debug: // ---- build task Sort some build options to settings.json ----
4-20-2023 16:17:36-debug: Sort some build options to settings.json start11%
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.66MB rss 177.57MB
4-20-2023 16:17:36-debug: // ---- build task Sort some build options to settings.json ---- (8ms)
4-20-2023 16:17:36-debug: run build task Sort some build options to settings.json success in 8 ms √12%
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.73MB rss 177.45MB
4-20-2023 16:17:36-debug: custom joint texture layouts start12%
4-20-2023 16:17:36-debug: // ---- build task custom joint texture layouts ----
4-20-2023 16:17:36-debug: // ---- build task custom joint texture layouts ---- (2ms)
4-20-2023 16:17:36-debug: run build task custom joint texture layouts success in 2 ms √12%
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.76MB rss 177.41MB
4-20-2023 16:17:36-debug: // ---- build task custom joint physics ----
4-20-2023 16:17:36-debug: custom joint physics start12%
4-20-2023 16:17:36-debug: // ---- build task custom joint physics ---- (1ms)
4-20-2023 16:17:36-debug: run build task custom joint physics success in 1 ms √13%
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.79MB rss 177.37MB
4-20-2023 16:17:36-debug: Fill script data to settings start13%
4-20-2023 16:17:36-debug: // ---- build task Fill script data to settings ----
4-20-2023 16:17:36-debug: run build task Fill script data to settings success in 0 ms √13%
4-20-2023 16:17:36-debug: Fill scene data to settings start13%
4-20-2023 16:17:36-debug: // ---- build task Fill scene data to settings ----
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.81MB rss 177.39MB
4-20-2023 16:17:36-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
4-20-2023 16:17:36-debug: run build task Fill scene data to settings success in 0 ms √14%
4-20-2023 16:17:36-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.84MB rss 177.42MB
4-20-2023 16:17:36-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
4-20-2023 16:17:36-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
4-20-2023 16:17:36-debug: Process: heapTotal 221.80MB heapUsed 204.87MB rss 177.46MB
4-20-2023 16:17:36-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
4-20-2023 16:17:36-debug: Generate md5AssetsMap from suffixMap to settings start14%
4-20-2023 16:17:36-debug: options.md5Cache is false.
4-20-2023 16:17:36-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
4-20-2023 16:17:36-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
4-20-2023 16:20:13-debug: start refresh asset from C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scene\Menu.scene...
4-20-2023 16:20:13-debug: %cImport%c: C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scene\Menu.scenebackground: #aaff85; color: #000;color: #000;
4-20-2023 16:20:13-debug: refresh asset C:\Users\ADMIN\OneDrive\Máy tính\SudokuMain2\SudokuMain2\assets\Scene success
4-20-2023 16:20:13-debug: Query all assets info in project
4-20-2023 16:20:13-debug: BuildAssetLibrary query-assets with assets 475
4-20-2023 16:20:13-debug: init custom config: keepNodeUuid: false, useCache: true
4-20-2023 16:20:13-debug:   Number of other assets: 323
4-20-2023 16:20:13-debug:   Number of all scenes: 3
4-20-2023 16:20:13-debug:   Number of all scripts: 10
4-20-2023 16:20:13-debug: // ---- build task Query asset bundle ----
4-20-2023 16:20:13-debug: Process: heapTotal 221.80MB heapUsed 204.64MB rss 174.97MB
4-20-2023 16:20:13-debug: Query asset bundle start0%
4-20-2023 16:20:13-debug: // ---- build task Query asset bundle ---- (10ms)
4-20-2023 16:20:13-debug: run build task Query asset bundle success in 10 ms √3%
4-20-2023 16:20:13-debug: Process: heapTotal 221.80MB heapUsed 204.81MB rss 175.02MB
4-20-2023 16:20:13-debug: // ---- build task Query and organize assets ----
4-20-2023 16:20:13-debug: Query and organize assets start3%
4-20-2023 16:20:13-debug: init bundle assets
4-20-2023 16:20:13-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
4-20-2023 16:20:13-debug: Number of scenes: 3
4-20-2023 16:20:13-debug: // ---- build task Query and organize assets ---- (5ms)
4-20-2023 16:20:13-debug: run build task Query and organize assets success in 5 ms √7%
